"STATISTIC","Statistic Label","TLIST(A1)","Year","C03788V04538","County","C02665V03225","NACE Rev 2 Economic Sector","UNIT","VALUE"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144b-13a3-e055-000000000001","Co. Waterford","-","All NACE economic sectors","Euro","38222"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144b-13a3-e055-000000000001","Co. Waterford","F","Construction (F)","Euro","34342"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144b-13a3-e055-000000000001","Co. Waterford","G","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","27443"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144b-13a3-e055-000000000001","Co. Waterford","H","Transportation and storage (H)","Euro","34888"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144b-13a3-e055-000000000001","Co. Waterford","I","Accommodation and food service activities (I)","Euro","18064"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144b-13a3-e055-000000000001","Co. Waterford","J","Information and communication (J)","Euro","44946"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144b-13a3-e055-000000000001","Co. Waterford","M","Professional, scientific and technical activities (M)","Euro","37773"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144b-13a3-e055-000000000001","Co. Waterford","N","Administrative and support service activities (N)","Euro","24318"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144b-13a3-e055-000000000001","Co. Waterford","O","Public administration and defence; compulsory social security (O)","Euro","46882"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144b-13a3-e055-000000000001","Co. Waterford","P","Education (P)","Euro","47738"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144b-13a3-e055-000000000001","Co. Waterford","Q","Human health and social work activities (Q)","Euro","39042"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144b-13a3-e055-000000000001","Co. Waterford","Y0900","Industry (B to E)","Euro","50328"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144b-13a3-e055-000000000001","Co. Waterford","Y3500","Financial, insurance and real estate activities (K,L)","Euro","42338"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144b-13a3-e055-000000000001","Co. Waterford","Y7400","Arts, entertainment, recreation and other service activities (R,S)","Euro","21486"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","-","All NACE economic sectors","Euro","44026"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","F","Construction (F)","Euro","39746"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","G","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","34555"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","H","Transportation and storage (H)","Euro","43513"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","I","Accommodation and food service activities (I)","Euro","22114"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","J","Information and communication (J)","Euro","74969"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","M","Professional, scientific and technical activities (M)","Euro","55829"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","N","Administrative and support service activities (N)","Euro","42936"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","O","Public administration and defence; compulsory social security (O)","Euro","51653"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","P","Education (P)","Euro","47159"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","Q","Human health and social work activities (Q)","Euro","35537"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","Y0900","Industry (B to E)","Euro","47384"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","Y3500","Financial, insurance and real estate activities (K,L)","Euro","63082"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","Y7400","Arts, entertainment, recreation and other service activities (R,S)","Euro","28304"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","-","All NACE economic sectors","Euro","38567"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","F","Construction (F)","Euro","38245"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","G","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","31533"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","H","Transportation and storage (H)","Euro","36155"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","I","Accommodation and food service activities (I)","Euro","19278"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","J","Information and communication (J)","Euro","56842"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","M","Professional, scientific and technical activities (M)","Euro","42336"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","N","Administrative and support service activities (N)","Euro","28787"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","O","Public administration and defence; compulsory social security (O)","Euro","47587"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","P","Education (P)","Euro","47800"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","Q","Human health and social work activities (Q)","Euro","38029"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","Y0900","Industry (B to E)","Euro","44255"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","Y3500","Financial, insurance and real estate activities (K,L)","Euro","43286"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","Y7400","Arts, entertainment, recreation and other service activities (R,S)","Euro","23469"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","-","All NACE economic sectors","Euro","35115"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","F","Construction (F)","Euro","34261"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","G","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","26982"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","H","Transportation and storage (H)","Euro","34604"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","I","Accommodation and food service activities (I)","Euro","19540"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","J","Information and communication (J)","Euro","53435"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","M","Professional, scientific and technical activities (M)","Euro","37140"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","N","Administrative and support service activities (N)","Euro","27897"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","O","Public administration and defence; compulsory social security (O)","Euro","46793"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","P","Education (P)","Euro","46869"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","Q","Human health and social work activities (Q)","Euro","33547"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","Y0900","Industry (B to E)","Euro","39717"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","Y3500","Financial, insurance and real estate activities (K,L)","Euro","45266"
"DEA08C01","Mean Annual Earnings","2017","2017","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","Y7400","Arts, entertainment, recreation and other service activities (R,S)","Euro","23531"
"DEA08C01","Mean Annual Earnings","2017","2017","IE0","Ireland","-","All NACE economic sectors","Euro","42330"
"DEA08C01","Mean Annual Earnings","2017","2017","IE0","Ireland","F","Construction (F)","Euro","38384"
"DEA08C01","Mean Annual Earnings","2017","2017","IE0","Ireland","G","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","32297"
"DEA08C01","Mean Annual Earnings","2017","2017","IE0","Ireland","H","Transportation and storage (H)","Euro","41240"
"DEA08C01","Mean Annual Earnings","2017","2017","IE0","Ireland","I","Accommodation and food service activities (I)","Euro","21297"
"DEA08C01","Mean Annual Earnings","2017","2017","IE0","Ireland","J","Information and communication (J)","Euro","67483"
"DEA08C01","Mean Annual Earnings","2017","2017","IE0","Ireland","M","Professional, scientific and technical activities (M)","Euro","50766"
"DEA08C01","Mean Annual Earnings","2017","2017","IE0","Ireland","N","Administrative and support service activities (N)","Euro","34981"
"DEA08C01","Mean Annual Earnings","2017","2017","IE0","Ireland","O","Public administration and defence; compulsory social security (O)","Euro","50044"
"DEA08C01","Mean Annual Earnings","2017","2017","IE0","Ireland","P","Education (P)","Euro","47976"
"DEA08C01","Mean Annual Earnings","2017","2017","IE0","Ireland","Q","Human health and social work activities (Q)","Euro","37807"
"DEA08C01","Mean Annual Earnings","2017","2017","IE0","Ireland","Y0900","Industry (B to E)","Euro","49064"
"DEA08C01","Mean Annual Earnings","2017","2017","IE0","Ireland","Y3500","Financial, insurance and real estate activities (K,L)","Euro","58875"
"DEA08C01","Mean Annual Earnings","2017","2017","IE0","Ireland","Y7400","Arts, entertainment, recreation and other service activities (R,S)","Euro","27176"
"DEA08C01","Mean Annual Earnings","2018","2018","2ae19629-1450-13a3-e055-000000000001","Co. Clare","-","All NACE economic sectors","Euro","41870"
"DEA08C01","Mean Annual Earnings","2018","2018","2ae19629-1450-13a3-e055-000000000001","Co. Clare","F","Construction (F)","Euro","39166"
"DEA08C01","Mean Annual Earnings","2018","2018","2ae19629-1450-13a3-e055-000000000001","Co. Clare","G","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","29874"
"DEA08C01","Mean Annual Earnings","2018","2018","2ae19629-1450-13a3-e055-000000000001","Co. Clare","H","Transportation and storage (H)","Euro","48649"
"DEA08C01","Mean Annual Earnings","2018","2018","2ae19629-1450-13a3-e055-000000000001","Co. Clare","I","Accommodation and food service activities (I)","Euro","22510"
"DEA08C01","Mean Annual Earnings","2018","2018","2ae19629-1450-13a3-e055-000000000001","Co. Clare","J","Information and communication (J)","Euro","55306"
"DEA08C01","Mean Annual Earnings","2018","2018","2ae19629-1450-13a3-e055-000000000001","Co. Clare","M","Professional, scientific and technical activities (M)","Euro","46774"
"DEA08C01","Mean Annual Earnings","2018","2018","2ae19629-1450-13a3-e055-000000000001","Co. Clare","N","Administrative and support service activities (N)","Euro","43911"
"DEA08C01","Mean Annual Earnings","2018","2018","2ae19629-1450-13a3-e055-000000000001","Co. Clare","O","Public administration and defence; compulsory social security (O)","Euro","48234"
"DEA08C01","Mean Annual Earnings","2018","2018","2ae19629-1450-13a3-e055-000000000001","Co. Clare","P","Education (P)","Euro","50519"
"DEA08C01","Mean Annual Earnings","2018","2018","2ae19629-1450-13a3-e055-000000000001","Co. Clare","Q","Human health and social work activities (Q)","Euro","35114"
"DEA08C01","Mean Annual Earnings","2018","2018","2ae19629-1450-13a3-e055-000000000001","Co. Clare","Y0900","Industry (B to E)","Euro","52044"
"DEA08C01","Mean Annual Earnings","2018","2018","2ae19629-1450-13a3-e055-000000000001","Co. Clare","Y3500","Financial, insurance and real estate activities (K,L)","Euro","46585"
"DEA08C01","Mean Annual Earnings","2018","2018","2ae19629-1450-13a3-e055-000000000001","Co. Clare","Y7400","Arts, entertainment, recreation and other service activities (R,S)","Euro","23408"
"DEA08C01","Mean Annual Earnings","2018","2018","2ae19629-1451-13a3-e055-000000000001","Co. Cork","-","All NACE economic sectors","Euro","43864"
"DEA08C01","Mean Annual Earnings","2018","2018","2ae19629-1451-13a3-e055-000000000001","Co. Cork","F","Construction (F)","Euro","40261"
"DEA08C01","Mean Annual Earnings","2018","2018","2ae19629-1451-13a3-e055-000000000001","Co. Cork","G","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","34489"
"DEA08C01","Mean Annual Earnings","2018","2018","2ae19629-1451-13a3-e055-000000000001","Co. Cork","H","Transportation and storage (H)","Euro","40309"
"DEA08C01","Mean Annual Earnings","2018","2018","2ae19629-1451-13a3-e055-000000000001","Co. Cork","I","Accommodation and food service activities (I)","Euro","20546"
"DEA08C01","Mean Annual Earnings","2018","2018","2ae19629-1451-13a3-e055-000000000001","Co. Cork","J","Information and communication (J)","Euro","57460"
"DEA08C01","Mean Annual Earnings","2018","2018","2ae19629-1451-13a3-e055-000000000001","Co. Cork","M","Professional, scientific and technical activities (M)","Euro","48495"
"DEA08C01","Mean Annual Earnings","2018","2018","2ae19629-1451-13a3-e055-000000000001","Co. Cork","N","Administrative and support service activities (N)","Euro","33630"
"DEA08C01","Mean Annual Earnings","2018","2018","2ae19629-1451-13a3-e055-000000000001","Co. Cork","O","Public administration and defence; compulsory social security (O)","Euro","50294"
"DEA08C01","Mean Annual Earnings","2018","2018","2ae19629-1451-13a3-e055-000000000001","Co. Cork","P","Education (P)","Euro","49227"
"DEA08C01","Mean Annual Earnings","2018","2018","2ae19629-1451-13a3-e055-000000000001","Co. Cork","Q","Human health and social work activities (Q)","Euro","38018"
"DEA08C01","Mean Annual Earnings","2018","2018","2ae19629-1451-13a3-e055-000000000001","Co. Cork","Y0900","Industry (B to E)","Euro","59700"
"DEA08C01","Mean Annual Earnings","2018","2018","2ae19629-1451-13a3-e055-000000000001","Co. Cork","Y3500","Financial, insurance and real estate activities (K,L)","Euro","50264"
"DEA08C01","Mean Annual Earnings","2018","2018","2ae19629-1451-13a3-e055-000000000001","Co. Cork","Y7400","Arts, entertainment, recreation and other service activities (R,S)","Euro","23918"
"DEA08C01","Mean Annual Earnings","2018","2018","2ae19629-1448-13a3-e055-000000000001","Co. Cavan","-","All NACE economic sectors","Euro","36906"
